"PS Model","Med","Mediator/Outcome Model","PNIE_0.05_20","PNIE_0.05_40","PNIE_0.05_100","PNIE_0.2_20","PNIE_0.2_40","PNIE_0.2_100","PNIE_0.5_20","PNIE_0.5_40","PNIE_0.5_100"
"FE","RE-Mean","RE-Mean",0.10580002711428,0.0831989305370296,0.0579573639825025,0.107018709504454,0.0828087999305062,0.0600032394749778,0.101208074378354,0.0808630643742535,0.0618031936682421
"FE","RE","RE-Mean",0.106104390606134,0.0830734947582793,0.0579034809152089,0.107479336820245,0.0828572405127865,0.0599935555670601,0.101435447848548,0.0810239374039927,0.0617971880739427
"FE","SL","RE-Mean",0.350025862583323,0.224757240082118,0.120752883022201,0.420013520121438,0.287758751155633,0.161915824172485,0.600217840012626,0.466304150208836,0.308848026760495
"RE-Mean","FE","RE-Mean",0.099901605477902,0.078145800199598,0.0542754566406147,0.101966311054211,0.0785172838956331,0.0561554402841222,0.0977726719789544,0.0781621875028559,0.0590373304386733
"RE-Mean","RE-Mean","RE-Mean",0.100899662406984,0.0786672612688999,0.0543449328938231,0.102558230406867,0.0788037561060264,0.0561998248986388,0.0978799216817423,0.0783029176722549,0.0590745067767398
"RE-Mean","RE","RE-Mean",0.10214176472716,0.0787394930382213,0.0543143206735045,0.103558828394995,0.0789812427392565,0.0562016151774905,0.0982353482436467,0.078500510841161,0.0590721061492691
"RE-Mean","SL","RE-Mean",0.559901224740359,0.379727351648038,0.209936102864776,0.593086888773819,0.421473711826834,0.247164986507655,0.715073955077464,0.557091741630191,0.378326522408769
"RE","FE","RE-Mean",0.0997636210893661,0.0780771773858326,0.0542794537631697,0.102006686640316,0.078405459043045,0.0561674814626062,0.0977266628512814,0.0780859334816517,0.059039529844858
"RE","RE-Mean","RE-Mean",0.100746308443987,0.0785961131395832,0.0543496483094199,0.102599761463414,0.0786898971959401,0.0562116993825697,0.0978387379092643,0.0782248616423321,0.0590766086345027
"RE","RE","RE-Mean",0.102010051479093,0.0786769295247997,0.0543196016443111,0.103613248947804,0.0788727941168342,0.0562140960278954,0.0981957989367452,0.0784218363071619,0.0590743619016217
"RE","SL","RE-Mean",0.561054756926502,0.38046483036465,0.210240737798881,0.594368754362229,0.42216564042434,0.247487969287452,0.716410047523323,0.557446263293678,0.378472556030375
"SL","FE","RE-Mean",0.0849049114274654,0.0631496555089032,0.0392798191854196,0.0853006135189966,0.0613911719894642,0.0373279939384916,0.0775727134287593,0.0567617628749329,0.0347761512499856
"SL","RE-Mean","RE-Mean",0.0855834548957529,0.0636012661782316,0.0394086545898493,0.0854488517075934,0.0614776878168789,0.0373464220481343,0.0775339018612242,0.0567607462260849,0.0347803318814452
"SL","RE","RE-Mean",0.0992753589323115,0.0689509073968645,0.0409043695859625,0.0948096105740275,0.0647999944498189,0.0383675269511207,0.0813138091587977,0.0580642961325249,0.0352392603654445
"SL","SL","RE-Mean",1.73918994405017,1.72445688870586,1.72048386697131,1.72563914789442,1.71088649777149,1.70987716422642,1.71581229612893,1.70120892490233,1.70225331379717
"FE","FE","SL",0.759893378679378,0.77572286459644,0.783544773847465,0.75761712864925,0.768319729230044,0.780497620230394,0.742579171544893,0.75328648914637,0.767280721592962
"FE","RE-Mean","SL",0.768770723353146,0.780428776929195,0.784815969395429,0.763376147953438,0.771414785353386,0.781334807243175,0.74582051188084,0.755093012627456,0.76789361681868
"FE","RE","SL",0.77425386479584,0.780123819916369,0.784314087670085,0.771808177478058,0.773081155706512,0.781448501892099,0.754934540191301,0.757972052696067,0.768494954221325
"FE","SL","SL",1.2274463912162,1.04750556782401,0.891065643493397,1.33868728870322,1.14733403103378,0.959054508585379,1.60991261558025,1.41410234642391,1.1936824084489
"RE-Mean","FE","SL",0.740394314194266,0.755745105077847,0.766808034474059,0.74316337831289,0.752709614086327,0.766376282223516,0.734269940424407,0.745124829869187,0.758866470667999
"RE-Mean","RE-Mean","SL",0.75044447421131,0.761421731292403,0.768608973416096,0.749315730677381,0.756119931680672,0.767406961857846,0.737611060754282,0.746990873637146,0.75951723958828
"RE-Mean","RE","SL",0.7612714356966,0.762672784867736,0.768249955267636,0.76168199944351,0.759171412192266,0.767811250186948,0.748507620857154,0.750510430680767,0.760284602915319
"RE-Mean","SL","SL",1.5517181082464,1.3034315202629,1.06670696362059,1.60672214102318,1.36496453872782,1.1198447749497,1.7887144292517,1.55932968863236,1.31025620917829
"RE","FE","SL",0.740135384752899,0.755801174551809,0.76692790626139,0.743061140812649,0.752803581634643,0.766423653405787,0.73417094788089,0.745024801862131,0.758909183701187
"RE","RE-Mean","SL",0.750189962496042,0.761474365514053,0.768730888635292,0.749218262413675,0.756211457428349,0.76745485723766,0.737515959390117,0.746889027235862,0.759559991974892
"RE","RE","SL",0.761109528658789,0.762755789813737,0.768374074385352,0.761651103391011,0.759284813808446,0.767861790284614,0.748447649608526,0.750418471581162,0.760328714865259
"RE","SL","SL",1.55339405720385,1.30467273959986,1.06725659305425,1.60853164428235,1.36620388814285,1.12041876989313,1.79066713334853,1.55993780622728,1.31060030925743
"SL","FE","SL",0.668157565568755,0.666186865554615,0.661216758658439,0.673877147586609,0.667142493727915,0.664862482455385,0.677085763912302,0.672173144864096,0.671932472217532
"SL","RE-Mean","SL",0.676670003972715,0.671236896122773,0.663524589761955,0.677849799335413,0.66926403441826,0.665725687473161,0.678452765162864,0.67286265917382,0.672203153170379
"SL","RE","SL",0.731512238972681,0.698116113593373,0.674111183079251,0.72685758053168,0.693846186438276,0.675649774606814,0.712608330860045,0.690017255107229,0.679123493132814
"SL","SL","SL",3.19543228675244,3.18431201293414,3.18551182485562,3.19499787819943,3.17703807575049,3.17969730746057,3.19882712104389,3.17765349433959,3.17986505793781
